song_idx,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
729,0N11kzLp426b4jIz445WgW,CoComelon,"CoComelon Kids Hits, Vol. 2",Abc Song with Balloons,58,189055,False,0.454,0.331,0,-12.221,1,0.0373,0.509,5.3e-05,0.117,0.327,100.019,4,children
730,23Hakma2pAUDAGnyp4TLc1,Gunna;Young Thug,Energy Hip Hop,mop,0,185213,True,0.878,0.575,9,-8.732,1,0.284,0.00293,0.0,0.273,0.399,144.918,4,hip-hop
731,3J5Nfej0N8j9h8n1uKCsBb,Jhayco;Bad Bunny,FELIZ CUMPLEAÑOS,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latin
732,4S2l4FIQ2A2CRg3QvJaQtx,UN-CUT,Soul and Horns,MIDNIGHT,16,255266,False,0.435,0.764,0,-5.899,0,0.0627,0.0348,2.36e-05,0.2,0.762,174.97,4,drum-and-bass
733,1mNeXxPfXOQUcdSB0qJV6W,Surf Curse,Rock - Best of 2022,Sugar,3,162880,False,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347,4,punk
734,0EZHiRC20SAuX4ChQA1MG9,Project AER;v i v,How Are You? I'm Okay,Happiness Is Real,7,163999,False,0.72,0.172,0,-15.553,1,0.0492,0.93,0.924,0.074,0.109,121.921,4,ambient
735,2RChe0r2cMoyOvuKobZy44,Bon Jovi,Cross Road,Always,76,353026,False,0.383,0.659,4,-5.558,1,0.0312,0.117,0.0,0.0778,0.327,140.795,4,metal
736,173oDK5CIOLGUvLdudCnUa,gavn!,Poseidon,Poseidon,54,181289,False,0.882,0.368,2,-8.742,1,0.0504,0.043,0.0436,0.109,0.111,130.027,4,sad
737,7GlCU1ImbOyED4BW6H1TSH,Prabh Deep,Chitta,Chitta,42,208571,False,0.846,0.541,10,-10.436,0,0.208,0.0845,0.000615,0.292,0.744,125.987,4,indian
738,1t3p66VlFQpJzK7Sx497uU,Rain Sounds,Rain Noise,Ocean,35,91109,False,0.183,0.0112,7,-19.413,1,0.33,1.14e-06,0.462,0.39,0.00142,80.403,1,sleep
739,4eDYMRzWYEZqtWeMfhK7Iz,The Countdown Kids,Joy to the World,"Infant Holy, Infant Lowly",26,72186,False,0.59,0.139,5,-15.804,1,0.0314,0.926,0.003,0.135,0.796,95.928,3,children
740,30QD4VRP9yEneOh0eGTrtJ,Billie Holiday,Solitude,Solitude,67,207600,False,0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,3,jazz
741,49rqyDzasWnzHw6rfk6Ana,Kato,Stranger Things Vibes,Eleven,24,104505,False,0.229,0.341,7,-20.766,0,0.041,0.971,0.948,0.333,0.0722,182.425,3,anime
742,33hE5vpDdMZLm6J3dEMcpc,Khainz,Running High,Running High,37,381639,False,0.771,0.809,11,-6.476,0,0.0523,7.58e-05,0.851,0.103,0.0382,121.995,4,techno
743,5nuyCix3R7RUitKPxkqIac,Zeds Dead,Spotify Singles,Rude Boy 22 - Spotify Singles,55,135529,False,0.696,0.655,2,-8.746,1,0.099,0.00254,0.717,0.0817,0.475,170.01,4,dubstep
744,3iPBvMNzfa9e4RkWa6biwC,Elov & Beny,Hal som en tvål (Akustisk Live),Hal som en tvål (Akustisk Live),38,151320,False,0.705,0.806,8,-5.93,1,0.083,0.188,0.0,0.264,0.792,124.97,4,swedish
745,4NHoKZRlrgo92JH38FsnXs,Fraw;Lea König,Equality,Equality,20,253503,False,0.524,0.907,6,-1.904,0,0.2,0.209,9.36e-05,0.326,0.22,159.988,4,hardstyle
746,31w9qcZRUBlKcY7l6y8xAB,Mr.Children,重力と呼吸,addiction,36,268013,False,0.535,0.967,7,-4.333,0,0.0528,0.00711,1.31e-06,0.288,0.422,118.001,4,j-rock
747,3HGfHFy44HnhYtJIlQtDqD,FKA twigs,New Pop Classics,killer,0,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative
748,16qGlEtbDQW4IFcRsIjmwm,BaianaSystem;VANDAL,O Futuro Não Demora,CertoPeloCertoh,34,165160,False,0.726,0.72,6,-6.841,1,0.31,0.327,0.0,0.287,0.874,149.995,4,afrobeat
749,6OocN63GLU7NF0wHdewhID,Linkin Park,One More Light,Invisible,56,214346,False,0.47,0.74,11,-6.093,1,0.07,0.0455,0.0,0.091,0.562,84.841,4,grunge
750,2YGu3QpHqj5AHtS8RzFQdW,JJ Heller,Meant to Be,Meant to Be,45,186373,False,0.539,0.356,7,-9.749,1,0.0321,0.764,0.00154,0.127,0.489,73.703,4,acoustic
751,3cQGb2POE359G9WH81bF60,Linkin Park,LIVING THINGS,I'LL BE GONE,55,211093,False,0.501,0.927,7,-4.58,1,0.0292,0.00686,0.0,0.131,0.611,139.961,4,metal
752,3RE7RWD5J1zndnSL4WzZ2b,Georgia Castro,Janeiro,Janeiro,42,234305,False,0.607,0.418,7,-9.501,1,0.0274,0.518,2.2e-05,0.126,0.405,136.019,4,mpb
753,7hqu3FPle98q5pSqrbLZSp,Party Animals,Aquarius,Aquarius - Flamman & Abraxas Radio Mix,25,192133,False,0.587,0.851,10,-6.023,0,0.0426,0.0488,0.61,0.112,0.359,175.056,4,happy
754,4nrqr2KVU3eoaL9743jwoB,Hansraj Raghuwanshi,Laagi Lagan Shankara (Hindi),Laagi Lagan Shankara,63,236428,False,0.468,0.903,7,-3.155,1,0.122,0.178,0.0,0.0918,0.523,152.383,3,pop
755,37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Slippery When Wet,Livin' On A Prayer,85,249293,False,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4,rock
756,47zoccv2ybp4Ibkk0dTgdL,Leonard Kwan,Ke'ala's Mele,Yellow Bird,21,249346,False,0.631,0.239,10,-21.571,1,0.0342,0.829,0.845,0.124,0.506,97.545,4,guitar
757,5FXMRdJjKq1BIX4e8Eg9mK,KK,Om Shanti Om,Ajab Si,69,241668,False,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,4,pop
758,6b6CdXY3wpG7OFtp6FOwLz,Dustycloud,Golden Hour,Golden Hour,42,269695,False,0.681,0.627,8,-8.842,1,0.159,0.303,7.04e-05,0.245,0.135,125.008,4,club
759,0IjOYnZu4yXQTKfS2IWhzE,Delano Smith;Diamondancer,Jimpster Selected Remixes 2004-2008,Message for the DJ - Jimpster Remix,13,413453,False,0.921,0.777,9,-8.999,0,0.0799,0.574,0.0136,0.108,0.781,125.306,4,detroit-techno
760,3B2ZJr8jVqe3uoang1fr7v,Helen Jane Long,Porcelain,Helen Jane Long : Porcelain : Turn Away,25,263879,False,0.496,0.0566,9,-26.831,0,0.0394,0.985,0.899,0.105,0.182,120.139,4,new-age
761,3wfe7TOR3KtSczB4HAzSg9,DJ Noiz;Konecs;Tashay,Ofa Mai Og,Ofa Mai Og,46,209495,False,0.877,0.697,10,-2.565,1,0.0345,0.113,0.0,0.0549,0.739,102.008,4,dub
762,64cc7wgJnZnzADtEqhFwWl,We The Heathens,Regicide,When It's Gone,27,209606,True,0.532,0.54,10,-6.304,1,0.0346,0.724,0.000376,0.0464,0.765,169.826,4,acoustic
763,3zJ32NWtN2hGVRKK99ugHL,Faithless,Sunday 8pm / Saturday 3am,She's My Baby,19,348800,False,0.705,0.755,4,-9.753,0,0.0511,0.0419,0.363,0.0754,0.522,96.088,4,trip-hop
764,38p8YDx5gepOiK4SnEfoB4,Wham!,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack,Last Christmas,56,264960,False,0.735,0.583,2,-8.648,1,0.0277,0.193,5.15e-06,0.183,0.941,107.741,4,synth-pop
765,68OIrQO6TMi9rrsQYs4Fw8,Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Chame a Deus - Ao Vivo,42,251373,False,0.375,0.624,9,-5.043,1,0.0313,0.282,0.0,0.65,0.159,136.944,4,gospel
766,5gbxzSqABThINGDb7vIiwe,John Mayer,Battle Studies,Edge of Desire,61,332066,False,0.606,0.441,9,-9.303,1,0.0272,0.326,0.0128,0.116,0.455,66.443,3,singer-songwriter
767,4d16JADh71pTeqx0vlHL69,KillBunk,Chanel Bag,Chanel Bag,67,158667,True,0.77,0.614,11,-5.49,0,0.0816,0.0671,0.0,0.0873,0.698,115.012,4,sad
768,5Hmg9uA2YvrRSxH5WBD5WU,Vou pro Sereno,A Força do Nosso Som (Ao Vivo),Alguém Me Avisou / Saco Cheio / Bebeto Loteria - Ao Vivo,42,241085,False,0.528,0.896,5,-6.168,1,0.066,0.708,0.0,0.668,0.779,114.336,4,samba
769,6jAMoVGlGeFPq4xFIXc7J8,Archive,Live at the Zénith,Fuck U - Live Zénith Paris,21,333560,False,0.356,0.752,9,-6.76,0,0.0455,0.091,0.0,0.571,0.263,199.866,4,trip-hop
770,5HA2TS6vDN7K0YOZvw8EGl,Eddie Noack,Psycho - The K-Ark and Allstar Recordings 1962-1969,Beer Drinkin' Blues,18,167120,False,0.695,0.635,0,-11.121,1,0.0303,0.734,6.13e-05,0.146,0.828,126.206,5,honky-tonk
771,5DCpa5sx8KAHUbbMf4Ug3W,Oliver Tree,The State of Pop,Life Goes On,0,161803,False,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,4,alternative
772,5iCY0TXNImK4hyKfcplQsg,Anuv Jain,Baarishein,Baarishein,76,207309,False,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,4,singer-songwriter
773,2023lrR070OC4OuCfoPW5O,Navos;Jaykae,Believe Me (Remix),Believe Me - Remix,55,134289,False,0.664,0.9,5,-5.944,0,0.0602,0.303,0.0,0.356,0.519,124.961,4,deep-house
774,7qXftOJ8aDwpoV9OBXJj1a,Planetshakers,Legado,Incontenible,23,268441,False,0.558,0.834,0,-5.552,0,0.045,0.0357,1.29e-05,0.194,0.483,127.931,4,world-music
775,0YqtAzEmhsfmsZo1pfHLag,Asher,Oh Na Na,Oh Na Na,47,192786,False,0.743,0.841,11,-4.639,0,0.0457,0.0189,0.801,0.119,0.51,122.004,4,electronic
776,1yo3kUDbRC60FCroxINeJQ,Children Of Bodom,Are You Dead Yet?,If You Want Peace... Prepare For War,53,237640,True,0.387,0.983,10,-2.769,0,0.068,1.6e-05,0.66,0.267,0.443,170.075,4,death-metal
777,6UJTyXQvDe3hv8NQXOKOCl,Oliver Schories;Tube & Berger,Caprice,Caprice,53,230839,False,0.644,0.806,6,-8.014,0,0.0375,0.057,0.486,0.338,0.092,122.99,4,techno
778,0hPjv7ShJQkoZM8JiBnTqa,Jimmy Eat World,Rock n Roll Christmas,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,power-pop
779,34iOH7LY3vme5rQxsVILZ4,Joy Division,Love Will Tear Us Apart,Love Will Tear Us Apart - 2020 Remaster,69,208453,False,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,4,punk
780,3Q2YTJihx6gPSyEgSzi44U,Miranda!,Es Mentira,Bailarina,42,284680,False,0.697,0.974,11,-3.067,0,0.0499,0.178,0.00726,0.32,0.878,116.986,4,electronic
781,7nP1xAbR6A5zyR7HFjuaDQ,Bobby Valentin,Bobby Valentin,Libro de Amor,28,342426,False,0.714,0.528,6,-12.825,1,0.0382,0.629,0.000484,0.106,0.899,91.742,4,salsa
782,5U0t4SMp344ER0F4jYb6xI,Don Henley,Обратно в клас - rock,The Boys Of Summer,0,288333,False,0.516,0.775,6,-6.409,1,0.0412,0.396,0.00129,0.21,0.858,177.401,4,country
783,5F2b8ExevODMQehJcEVjz9,Halestorm,Rock Brandneu,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,grunge
784,2hKdIISUOCS16YsRQvVBjh,Sless Praismo,Relieved,Relieved,35,174000,False,0.749,0.123,7,-11.759,0,0.295,0.316,0.874,0.117,0.53,159.752,4,study
785,7F3vFJkAAtZBFxD2LWlz97,Chez Damier;Ron Trent,"Word, Sound & Power",The Choice,12,341208,False,0.901,0.917,5,-5.167,0,0.171,0.0101,0.612,0.0524,0.624,123.009,4,chicago-house
786,074NgeLzrXD9hQ5O3iNIcY,ONE OK ROCK,Rock Brandneu,Save Yourself,1,197995,False,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,4,rock
787,124I9Ixm0EtFGsBx5vZDr0,Firebeatz,Remember Who You Are,Remember Who You Are,51,162461,False,0.644,0.626,5,-6.527,1,0.0323,0.0233,2.76e-05,0.0448,0.292,129.861,4,progressive-house
788,4R5rg9XCEp7sX5jS6whkEa,La Mississippi,Lo Que Ves,Lo Que Ves,37,196374,False,0.733,0.75,9,-6.583,1,0.0294,0.23,3.38e-06,0.0861,0.701,128.044,4,blues
789,3D2mx2IEFfojOEIJ7cmVtX,Robert Schumann;Daniel Barenboim,Relajación y siestas,"Kinderszenen, Op. 15: 7. Träumerei",0,158840,False,0.497,0.00428,5,-38.446,1,0.0633,0.996,0.956,0.0745,0.331,129.456,5,classical
790,65a50pWFCaNJaxWNhdYjQQ,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),Nadie Es Perfecto - En Vivo,41,386932,False,0.405,0.922,10,-7.262,1,0.324,0.0802,2.97e-06,0.821,0.594,175.877,4,ska
791,3PSktGTav6MwuDI8Tw0mfI,Webb Wilder,About Time,Looking For A Fool,26,196106,False,0.675,0.417,11,-8.23,1,0.0265,0.741,0.00879,0.0722,0.54,104.103,4,rockabilly
792,39eL80vvxZ36RXKfOZgrPb,Sam Smith,Best Road Trip Pop Tunes,Time After Time - Live At Abbey Road Studios,1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,pop
793,1NxpH2Gr20TRcFWXAa9HNO,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 3, Arlequin (Live in Japan, 2022)",0,44680,False,0.689,0.0766,10,-22.061,1,0.073,0.996,0.812,0.128,0.675,108.932,5,classical
794,127PerKvmbU6uTddgKjLJg,Norah Jones,Chill Christmas Dinner,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,0,192420,False,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,j-pop
795,2DwN99S3TxwTm8MVhajiR2,Bassnectar;Rye Rye;Zion I,Unlimited,TKO (feat. Rye Rye & Zion I),40,158352,False,0.545,0.995,7,-1.913,1,0.237,0.00542,0.0943,0.0939,0.448,88.008,4,breakbeat
796,0ND3OzMoWDW8ciiobRGXxf,Yeah Yeah Yeahs;A-Trak,Pumpkin Patch Hits,Heads Will Roll - A-Trak Remix,0,383893,False,0.738,0.607,8,-3.933,0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4,indie
797,54swLoNkqkw4yMjkMVQtRN,Hillsong Worship;Delirious?,[UP] UNIFIED:PRAISE (Live),Majesty (Here I Am),29,366893,False,0.501,0.641,1,-7.683,1,0.0265,0.00111,1.26e-06,0.0686,0.281,142.062,4,world-music
798,0bkFlJnXoxSU7xBURGEqVL,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 8. Variation VII",14,62325,False,0.354,0.194,2,-20.373,1,0.034,0.989,0.961,0.251,0.67,145.106,3,classical
799,4HkGf5ZzUMMtN3bgZRGxhh,Plastilina Mosh,Aquamosh,Pornoshop,21,211160,False,0.635,0.822,2,-7.123,0,0.0378,0.000989,0.114,0.247,0.601,103.05,4,afrobeat
800,3AYXFn1hxbOl5l52J9Afjb,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Tardo per gli anni e tremulo,0,160176,False,0.16,0.465,5,-8.577,1,0.0337,0.939,0.229,0.383,0.14,84.69,4,opera
801,6573np2fgNlf5hatUZTRUr,Los Teen Tops,La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,El Rock de la Cárcel - Jailhouse Rock,37,132426,False,0.442,0.776,9,-6.727,0,0.0381,0.412,0.0,0.0323,0.925,95.587,4,rockabilly
802,38kvRDOkORGfZVjiwyjDZz,Soolking;Boro Boro,TickTok Back To School 2022,Suavemente,2,157714,True,0.854,0.682,7,-5.212,1,0.053,0.335,0.000926,0.0569,0.507,140.019,4,french
803,6EIvczZqM3aW9OsLv9DgBP,The Jackson 5,Jingle Bell Rock 2022,Santa Claus Is Coming To Town,0,144080,False,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,soul
804,364JzOajs76bJymjHm3sVY,Kenshi Yonezu,BOOTLEG,ピースサイン,71,238533,False,0.593,0.935,10,-3.853,0,0.0684,0.00221,0.0,0.315,0.618,100.003,4,anime
805,3ZZQjq7oKWViVJNx9cdpYe,Peggy Lee,Christmas Dinner 2022,Happy Holiday,0,115506,False,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3,jazz
806,24Kt3cqu1EAvgk6VQiQ2UB,Oficina G3,Humanos,Ele Se Foi,38,270512,False,0.551,0.595,2,-6.407,0,0.0283,0.0848,0.000165,0.393,0.26,144.184,4,metal
807,6dGnYIeXmHdcikdzNNDMm2,The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered 2009,82,185733,False,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,british
808,1dN75q3yZzOqWsz1qHE6gz,Horn,Turm am Hang,Turm am Hang,22,309105,False,0.422,0.847,7,-5.601,0,0.0565,0.0029,0.174,0.102,0.268,113.363,4,black-metal
809,3SHvIoVmLn9OgTPY5GYAR3,Lofi Temptation,the girl next door,the girl next door,50,151973,False,0.813,0.266,6,-15.492,1,0.042,0.862,0.47,0.112,0.434,114.0,4,sad
810,4Pam4BT3FYZwoWcOLaYodV,DragonForce,Halloween Metal Nights,Fury Of The Storm,0,406826,False,0.233,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.851,4,british
811,6iOBherEG0U5BjXpMPxA5N,Kabir Cafe,Panchrang,Tod Diya,32,286933,False,0.564,0.847,5,-4.27,1,0.159,0.0941,1.19e-05,0.129,0.828,127.934,4,folk
812,7prxiVvo6fbsorXZmgXkpY,CIRRUS,Back On A Mission,Back On A Mission,42,217760,False,0.661,0.998,7,-3.746,1,0.116,0.0987,0.00851,0.828,0.254,105.044,4,breakbeat
813,5cpJFiNwYyWwFLH0V6B3N8,Ozuna;Doja Cat;Sia,Enoc,Del Mar,75,214506,True,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,4,latin
814,2OALaHcDdKkjYEpAr0Qzab,Avicii;Rita Ora,AVĪCI (01),Lonely Together (feat. Rita Ora),57,181812,False,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,4,edm
815,19EbHFDyg7WWJJbfdbBX7o,Porfi Baloa,20 Años (La Historia) [En Vivo],Persona Ideal - En Vivo,30,307527,False,0.481,0.769,8,-5.133,1,0.0558,0.452,9.08e-06,0.113,0.662,98.533,4,salsa
816,4YxK28fpd9roXYLe66oUcT,Level One,The Prophecy,The Prophecy,21,193548,False,0.452,0.974,9,-2.866,0,0.189,0.00683,0.0,0.378,0.319,155.019,4,hardstyle
817,33oQaDZex8PFThfgpCpOdH,Autograf;Tiina,Love Runs Deep,Love Runs Deep,60,166004,False,0.815,0.705,11,-4.934,0,0.135,0.0294,1.62e-06,0.173,0.516,123.981,4,deep-house
818,2FgDWCqMCIAATvqr9ozeYm,Hins Cheung,Urban Emotions,櫻花樹下,54,249986,False,0.415,0.498,9,-5.022,1,0.0278,0.659,0.0,0.197,0.3,143.68,4,cantopop
819,2L1WVCWCuhbc8IEIiJbrGl,Misfits,Spooky Scary Season,Halloween,2,112426,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,punk
820,7c5pqirWTfIUQqoRlLYy9G,LYOD,Horizon,Horizon,56,169543,False,0.65,0.693,10,-8.975,1,0.0476,0.214,2.73e-06,0.0485,0.393,100.037,4,deep-house
821,4LBFqH24mw9D33j3KxDK7w,Michael Brook;Nusrat Fateh Ali Khan,Night Song (Real World Gold),Sweet Pain,27,388266,False,0.555,0.272,7,-15.373,0,0.0323,0.35,0.642,0.097,0.167,74.913,4,ambient
822,4FYOLa4OMokaDwZCUVXZvz,La Cumbia Chicharra;Emilie Rambaud,Hijo de Tigre,Mapalé,23,261240,False,0.595,0.633,1,-9.633,1,0.165,0.0172,0.209,0.0911,0.888,146.919,4,afrobeat
823,5eb9KjDxy61Y6AYcfirYNa,Jennifer Rostock,Ins offene Messer,Himalaya,40,218453,False,0.576,0.726,0,-5.387,1,0.0291,0.000658,0.0,0.0997,0.41,126.032,4,punk
824,1svDKiz3n0VluHe1kxD0ay,O Rappa;Marcos do Pifano e João do Pife,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vida Rasteja / Vassourinha / Voltei Recife / Asa branca / Está bhegando a hora / Frevo no pé da serra (Participação especial João do Pife e Marcos do Pífano) - Ao vivo,42,303455,False,0.509,0.77,10,-7.735,0,0.0878,0.165,0.0296,0.707,0.477,91.41,4,r-n-b
825,5wX65EOzonhFeSXf89uM2f,Underground Resistance,Somewhere In Detroit Mix Series Vol.1,Inspiration,8,146120,False,0.625,0.505,6,-14.637,0,0.321,0.222,0.00214,0.23,0.657,143.256,4,detroit-techno
826,4kflXMtDdukfphfpvp1708,Pink Sweat$,PINK PLANET,17,62,160736,False,0.653,0.362,5,-8.699,1,0.0472,0.165,0.000131,0.11,0.268,129.854,4,soul
827,2EDbDWID5FkMjbbDDeiabO,Annie Lennox,Halloween Hits,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",3,210520,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,3,songwriter
828,0AyKFrN3VAuKzRXA2BtPgP,Jim Brickman;Martina McBride,The Essential Martina McBride,Valentine,45,192240,False,0.305,0.314,1,-9.82,1,0.0306,0.829,2.77e-05,0.122,0.199,190.319,4,new-age
829,66EOdKkzuonSLBXOrActDD,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",Symphonicsuite (Aot) Part2-1st: Attack on Titan (Wmid),52,310693,False,0.496,0.736,5,-6.039,1,0.0827,0.0161,0.0208,0.362,0.0737,124.692,4,anime
830,2oDmFTSr4i72q6ShSAxaDR,Josué Bom de Faixa,Coração De Papel,Coração De Papel,39,172588,False,0.71,0.822,7,-2.324,1,0.0426,0.348,0.0,0.132,0.729,158.012,4,forro
831,7EICSvrfg1zzFp6iNUZ6Og,Naresh Iyer;Ujjayinee;Madhumitha,Azagiya Tamilmagan (Soundtrack from the Motion Picture),Valayapatti,56,344360,False,0.78,0.732,1,-9.021,1,0.0538,0.298,0.0,0.0685,0.804,114.934,4,pop-film
832,2fvv4tLHhTfIRuahGrlohs,Sara Kays,All That Really Matters - Just Hits,Watching TV,0,160677,False,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965,4,singer-songwriter
833,4CpUwb4JSS0YiGZ4pBryTO,Gabrielle Aplin,Dear Happy,Nothing Really Matters,45,164786,False,0.328,0.53,5,-8.124,1,0.0509,0.0602,0.0,0.057,0.753,162.031,4,acoustic
834,5mr30OeHHAQyWq8O0E5paI,Mabel,Jingle Bell Rock 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
835,3bRDwPweJL0BAvh4EfpG9u,Bruno Mars;Sultan;Shepard,10's Dance Classics,Locked Out of Heaven - Sultan and Ned Shepard Remix,0,410859,False,0.588,0.844,2,-5.25,0,0.0484,0.00481,0.0473,0.356,0.22,128.02,4,pop
836,7pEXRliRn0FRDLwc7Kwyid,Dora The Explorer,Dora The Explorer,Fairytale Land,14,63840,False,0.62,0.871,0,-3.595,1,0.0498,0.616,0.000255,0.18,0.94,119.663,4,kids
837,2QjeSyrq8GGYYUm6hfB7b0,#NAME?,全部、内緒。 (Special Edition),Overture,24,83386,False,0.411,0.993,7,-6.926,0,0.0664,9.99e-05,0.953,0.324,0.354,142.019,4,j-idol
838,4BhAN9ph0KpIOCvDxkKhFz,Trinix,No Sleep,No Sleep,50,182400,False,0.742,0.597,1,-9.405,0,0.0307,0.297,0.00836,0.114,0.121,100.056,4,french
839,5LoYe9JZ7ZQqBOURtERMmZ,Anil Raveendran;Girish Narayanan,Ammathanal,Ammathanal,25,271578,False,0.605,0.502,2,-8.451,1,0.0322,0.856,1.05e-05,0.0982,0.348,113.842,3,malay
840,6auyvMZw6I3xcYezos5FOz,Kyoko Koizumi;野村義男Band,KYON3~KOIZUMI the Great 51~,学園天国,32,191153,False,0.445,0.969,9,-3.649,1,0.163,0.00296,0.000357,0.407,0.42,175.724,4,techno
841,6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Dharma,Tacones Rojos,78,189333,False,0.746,0.844,11,-3.499,0,0.0359,0.062,0.0,0.149,0.934,123.014,4,reggaeton
842,1PhLYngBKbeDtdmDzCg3Pb,Metallica,Metallica,Sad But True,71,323933,False,0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,4,metal
843,6VR67hW1E1qUevxEAhBm9f,BOØWY,"""GIGS"" CASE OF BOφWY COMPLETE (Live From ""Gigs"" Case Of Boowy / 1987)","FUNNY BOY - FROM ""GIGS"" CASE OF BOOWY",36,256213,False,0.233,0.962,9,-2.955,0,0.0825,0.00852,0.000232,0.507,0.405,162.823,4,j-pop
844,00yByCY0mau0KEuRcMg3UQ,Patrizio Buanne,The Italian,A Man Without Love,50,204640,False,0.554,0.648,1,-5.35,1,0.0297,0.666,0.0,0.105,0.413,110.172,4,opera
845,5CyxEqz7n4hRM7UIA5wIr8,Bo Kaspers Orkester,I centrum,Allt ljus på mej,36,253440,False,0.663,0.561,3,-9.92,0,0.0345,0.106,0.0242,0.144,0.865,106.869,4,swedish
846,3sI8NYm4cWUgYrrv0ZkQX2,Extrawelt,Schöne Neue Extrawelt,Dark Side of My Room,40,458160,False,0.851,0.425,1,-12.978,1,0.0949,0.141,0.9,0.196,0.161,128.013,4,minimal-techno
847,6d0xPGYOpstGJ0vM3QEd7Y,Jonas Blue;RAYE,Concierto en la ducha,By Your Side,0,201254,False,0.694,0.743,6,-3.851,1,0.033,0.0773,0.0,0.0587,0.637,122.998,4,house
848,2uhGhGjoSFyOeyFDc9zHhQ,Manes,Slow Motion Death Sequence,Building the Ship of Theseus,18,234800,False,0.502,0.736,8,-7.418,0,0.0272,0.0106,0.000227,0.109,0.639,135.055,3,black-metal
849,3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia;Casper Magico;Bad Bunny;Darell;Ozuna;Nicky Jam,Te Boté (Remix),Te Boté - Remix,78,417920,True,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,4,reggae
850,7JzvdSrUXSMXll3SISuO1K,Audrey Assad,Inheritance,"Holy, Holy, Holy",47,189398,False,0.431,0.34,11,-10.316,1,0.0275,0.472,0.0034,0.115,0.181,80.044,4,world-music
